day,sku_id,sku,price,qty,qty_7d_avg,qty_7d_q10,qty_7d_q50,qty_7d_q90,qty_14d_avg,qty_14d_q10,qty_14d_q50,qty_14d_q90,qty_21d_avg,qty_21d_q10,qty_21d_q50,qty_21d_q90,next_7d,next_14d,next_21d
2019-05-26,0,Router 64,1460,0,3.142857142857143,0.6000000000000001,3.0,5.800000000000001,2.5714285714285716,0.0,2.0,6.400000000000002,3.857142857142857,0.0,3.0,10.0,67.0,134.0,161.0
2019-05-27,0,Router 64,1460,2,3.0,0.6000000000000001,3.0,5.800000000000001,2.7142857142857144,0.0,2.5,6.400000000000002,3.761904761904762,0.0,3.0,10.0,79.0,139.0,164.0
2019-05-28,0,Router 64,1460,5,3.2857142857142856,0.6000000000000001,3.0,5.800000000000001,3.0,0.0,3.0,6.400000000000002,4.0,0.0,3.0,10.0,87.0,134.0,167.0
2019-05-29,0,Router 64,1460,6,3.4285714285714284,0.6000000000000001,3.0,6.4,3.4285714285714284,0.0,3.0,6.700000000000001,4.095238095238095,0.0,3.0,10.0,81.0,128.0,165.0
2019-05-30,0,Router 64,1460,0,2.4285714285714284,0.0,2.0,5.4,3.4285714285714284,0.0,3.0,6.700000000000001,3.857142857142857,0.0,3.0,10.0,81.0,141.0,165.0
2019-05-31,0,Router 64,1460,17,4.428571428571429,0.0,2.0,10.400000000000004,4.428571428571429,0.0,3.0,9.100000000000003,3.9523809523809526,0.0,3.0,10.0,76.0,124.0,149.0
2019-06-01,0,Router 64,1460,16,6.571428571428571,0.0,5.0,16.4,5.571428571428571,0.30000000000000004,4.0,14.200000000000006,3.9047619047619047,0.0,3.0,10.0,74.0,108.0,134.0
2019-06-02,0,Router 64,1460,21,9.571428571428571,1.2000000000000002,6.0,18.6,6.357142857142857,0.30000000000000004,4.0,16.700000000000003,4.904761904761905,0.0,3.0,16.0,67.0,94.0,114.0
2019-06-03,0,Router 64,1460,14,11.285714285714286,3.0000000000000004,14.0,18.6,7.142857142857143,0.30000000000000004,5.0,16.700000000000003,5.571428571428571,0.0,3.0,16.0,60.0,85.0,114.0
2019-06-04,0,Router 64,1460,13,12.428571428571429,3.6000000000000005,14.0,18.6,7.857142857142857,0.30000000000000004,5.5,16.700000000000003,6.142857142857143,0.0,3.0,16.0,47.0,80.0,110.0
2019-06-05,0,Router 64,1460,0,11.571428571428571,0.0,14.0,18.6,7.5,0.0,5.5,16.700000000000003,6.142857142857143,0.0,3.0,16.0,47.0,84.0,117.0
2019-06-06,0,Router 64,1460,0,11.571428571428571,0.0,14.0,18.6,7.0,0.0,4.0,16.700000000000003,6.142857142857143,0.0,3.0,16.0,60.0,84.0,121.0
2019-06-07,0,Router 64,1460,12,10.857142857142858,0.0,13.0,18.0,7.642857142857143,0.0,5.5,16.700000000000003,6.571428571428571,0.0,5.0,16.0,48.0,73.0,109.0
2019-06-08,0,Router 64,1460,14,10.571428571428571,0.0,13.0,16.800000000000004,8.571428571428571,0.0,9.0,16.700000000000003,7.238095238095238,0.0,5.0,16.0,34.0,60.0,107.0
2019-06-09,0,Router 64,1460,14,9.571428571428571,0.0,13.0,14.0,9.571428571428571,0.0,12.5,16.700000000000003,7.428571428571429,0.0,5.0,16.0,27.0,47.0,98.0
2019-06-10,0,Router 64,1460,7,8.571428571428571,0.0,12.0,14.0,9.928571428571429,0.0,12.5,16.700000000000003,7.619047619047619,0.0,6.0,16.0,25.0,54.0,107.0
2019-06-11,0,Router 64,1460,0,6.714285714285714,0.0,7.0,14.0,9.571428571428571,0.0,12.5,16.700000000000003,7.476190476190476,0.0,6.0,16.0,33.0,63.0,127.0
2019-06-12,0,Router 64,1460,0,6.714285714285714,0.0,7.0,14.0,9.142857142857142,0.0,12.5,16.700000000000003,7.238095238095238,0.0,6.0,16.0,37.0,70.0,127.0
2019-06-13,0,Router 64,1460,13,8.571428571428571,0.0,12.0,14.0,10.071428571428571,0.0,13.0,16.700000000000003,7.523809523809524,0.0,6.0,16.0,24.0,61.0,139.0
2019-06-14,0,Router 64,1460,0,6.857142857142857,0.0,7.0,14.0,8.857142857142858,0.0,12.5,15.400000000000002,7.380952380952381,0.0,6.0,16.0,25.0,61.0,139.0
2019-06-15,0,Router 64,1460,0,4.857142857142857,0.0,0.0,13.4,7.714285714285714,0.0,9.5,14.0,7.333333333333333,0.0,6.0,16.0,26.0,73.0,139.0
2019-06-16,0,Router 64,1460,7,3.857142857142857,0.0,0.0,9.400000000000002,6.714285714285714,0.0,7.0,14.0,7.666666666666667,0.0,7.0,16.0,20.0,71.0,132.0
2019-06-17,0,Router 64,1460,5,3.5714285714285716,0.0,0.0,9.400000000000002,6.071428571428571,0.0,6.0,13.700000000000001,7.809523809523809,0.0,7.0,16.0,29.0,82.0,127.0
2019-06-18,0,Router 64,1460,8,4.714285714285714,0.0,5.0,10.000000000000002,5.714285714285714,0.0,6.0,13.700000000000001,7.9523809523809526,0.0,7.0,16.0,30.0,94.0,125.0
2019-06-19,0,Router 64,1460,4,5.285714285714286,0.0,5.0,10.000000000000002,6.0,0.0,6.0,13.700000000000001,7.857142857142857,0.0,7.0,16.0,33.0,90.0,135.0
2019-06-20,0,Router 64,1460,0,3.4285714285714284,0.0,4.0,7.4,6.0,0.0,6.0,13.700000000000001,7.857142857142857,0.0,7.0,16.0,37.0,115.0,135.0
2019-06-21,0,Router 64,1460,1,3.5714285714285716,0.0,4.0,7.4,5.214285714285714,0.0,4.5,13.700000000000001,7.095238095238095,0.0,7.0,14.0,36.0,114.0,146.0
2019-06-22,0,Router 64,1460,1,3.7142857142857144,0.6000000000000001,4.0,7.4,4.285714285714286,0.0,2.5,11.500000000000005,6.380952380952381,0.0,5.0,14.0,47.0,113.0,145.0
2019-06-23,0,Router 64,1460,1,2.857142857142857,0.6000000000000001,1.0,6.200000000000001,3.357142857142857,0.0,1.0,7.700000000000001,5.428571428571429,0.0,4.0,14.0,51.0,112.0,148.0
2019-06-24,0,Router 64,1460,14,4.142857142857143,0.6000000000000001,1.0,10.400000000000002,3.857142857142857,0.0,1.0,11.500000000000005,5.428571428571429,0.0,4.0,14.0,53.0,98.0,134.0
2019-06-25,0,Router 64,1460,9,4.285714285714286,0.6000000000000001,1.0,11.000000000000002,4.5,0.0,2.5,11.800000000000004,5.238095238095238,0.0,4.0,14.0,64.0,95.0,125.0
2019-06-26,0,Router 64,1460,7,4.714285714285714,0.6000000000000001,1.0,11.000000000000002,5.0,0.0,4.5,11.800000000000004,5.571428571428571,0.0,5.0,14.0,57.0,102.0,118.0
2019-06-27,0,Router 64,1460,4,5.285714285714286,1.0,4.0,11.000000000000002,4.357142857142857,0.0,4.0,8.700000000000001,5.761904761904762,0.0,5.0,14.0,78.0,98.0,115.0
2019-06-28,0,Router 64,1460,0,5.142857142857143,0.6000000000000001,4.0,11.000000000000002,4.357142857142857,0.0,4.0,8.700000000000001,5.190476190476191,0.0,4.0,14.0,78.0,110.0,116.0
2019-06-29,0,Router 64,1460,12,6.714285714285714,0.6000000000000001,7.0,12.8,5.214285714285714,0.30000000000000004,4.5,11.100000000000003,5.095238095238095,0.0,4.0,13.0,66.0,98.0,107.0
2019-06-30,0,Router 64,1460,5,7.285714285714286,2.4000000000000004,7.0,12.8,5.071428571428571,0.30000000000000004,4.5,11.100000000000003,4.666666666666667,0.0,4.0,12.0,61.0,97.0,102.0
2019-07-01,0,Router 64,1460,16,7.571428571428571,2.4000000000000004,7.0,13.600000000000001,5.857142857142857,0.30000000000000004,4.5,13.400000000000002,5.095238095238095,0.0,4.0,13.0,45.0,81.0,93.0
2019-07-02,0,Router 64,1460,20,9.142857142857142,2.4000000000000004,7.0,17.6,6.714285714285714,0.30000000000000004,4.5,15.400000000000002,6.0476190476190474,0.0,5.0,14.0,31.0,61.0,74.0
2019-07-03,0,Router 64,1460,0,8.142857142857142,0.0,5.0,17.6,6.428571428571429,0.0,4.5,15.400000000000002,6.0476190476190474,0.0,5.0,14.0,45.0,61.0,77.0
2019-07-04,0,Router 64,1460,25,11.142857142857142,0.0,12.0,22.0,8.214285714285714,0.30000000000000004,6.0,18.800000000000004,6.619047619047619,0.0,5.0,16.0,20.0,37.0,52.0
2019-07-05,0,Router 64,1460,0,11.142857142857142,0.0,12.0,22.0,8.142857142857142,0.0,6.0,18.800000000000004,6.619047619047619,0.0,5.0,16.0,32.0,38.0,59.0
2019-07-06,0,Router 64,1460,0,9.428571428571429,0.0,5.0,22.0,8.071428571428571,0.0,6.0,18.800000000000004,6.619047619047619,0.0,5.0,16.0,32.0,41.0,59.0
2019-07-07,0,Router 64,1460,0,8.714285714285714,0.0,0.0,22.0,8.0,0.0,6.0,18.800000000000004,6.285714285714286,0.0,4.0,16.0,36.0,41.0,72.0
2019-07-08,0,Router 64,1460,0,6.428571428571429,0.0,0.0,22.0,7.0,0.0,4.5,18.800000000000004,6.0476190476190474,0.0,4.0,16.0,36.0,48.0,72.0
2019-07-09,0,Router 64,1460,6,4.428571428571429,0.0,0.0,13.600000000000007,6.785714285714286,0.0,4.5,18.800000000000004,5.9523809523809526,0.0,4.0,16.0,30.0,43.0,78.0
2019-07-10,0,Router 64,1460,14,6.428571428571429,0.0,0.0,18.400000000000006,7.285714285714286,0.0,4.5,18.800000000000004,6.428571428571429,0.0,4.0,16.0,16.0,32.0,64.0
2019-07-11,0,Router 64,1460,0,2.857142857142857,0.0,0.0,9.200000000000003,7.0,0.0,2.5,18.800000000000004,6.428571428571429,0.0,4.0,16.0,17.0,32.0,80.0
2019-07-12,0,Router 64,1460,12,4.571428571428571,0.0,0.0,12.8,7.857142857142857,0.0,5.5,18.800000000000004,6.9523809523809526,0.0,5.0,16.0,6.0,27.0,73.0
2019-07-13,0,Router 64,1460,0,4.571428571428571,0.0,0.0,12.8,7.0,0.0,2.5,18.800000000000004,6.904761904761905,0.0,5.0,16.0,9.0,27.0,85.0
2019-07-14,0,Router 64,1460,4,5.142857142857143,0.0,4.0,12.8,6.928571428571429,0.0,2.0,18.800000000000004,7.0476190476190474,0.0,5.0,16.0,5.0,36.0,81.0
2019-07-15,0,Router 64,1460,0,5.142857142857143,0.0,4.0,12.8,5.785714285714286,0.0,0.0,18.200000000000006,6.380952380952381,0.0,4.0,16.0,12.0,36.0,88.0
2019-07-16,0,Router 64,1460,0,4.285714285714286,0.0,0.0,12.8,4.357142857142857,0.0,0.0,13.400000000000002,5.9523809523809526,0.0,4.0,16.0,13.0,48.0,88.0
2019-07-17,0,Router 64,1460,0,2.2857142857142856,0.0,0.0,7.200000000000003,4.357142857142857,0.0,0.0,13.400000000000002,5.619047619047619,0.0,0.0,16.0,16.0,48.0,93.0
2019-07-18,0,Router 64,1460,1,2.4285714285714284,0.0,0.0,7.200000000000003,2.642857142857143,0.0,0.0,10.200000000000006,5.476190476190476,0.0,0.0,16.0,15.0,63.0,104.0
2019-07-19,0,Router 64,1460,1,0.8571428571428571,0.0,0.0,2.200000000000001,2.7142857142857144,0.0,0.0,10.200000000000006,5.523809523809524,0.0,1.0,16.0,21.0,67.0,107.0
2019-07-20,0,Router 64,1460,3,1.2857142857142858,0.0,1.0,3.4000000000000004,2.9285714285714284,0.0,0.5,10.200000000000006,5.095238095238095,0.0,1.0,16.0,18.0,76.0,112.0
2019-07-21,0,Router 64,1460,0,0.7142857142857143,0.0,0.0,1.8000000000000007,2.9285714285714284,0.0,0.5,10.200000000000006,4.857142857142857,0.0,0.0,16.0,31.0,76.0,117.0
2019-07-22,0,Router 64,1460,7,1.7142857142857142,0.0,1.0,4.600000000000001,3.4285714285714284,0.0,1.0,10.500000000000005,4.428571428571429,0.0,0.0,14.0,24.0,76.0,118.0
2019-07-23,0,Router 64,1460,1,1.8571428571428572,0.0,1.0,4.600000000000001,3.0714285714285716,0.0,1.0,10.500000000000005,3.5238095238095237,0.0,0.0,12.0,35.0,75.0,121.0
2019-07-24,0,Router 64,1460,3,2.2857142857142856,0.6000000000000001,1.0,4.600000000000001,2.2857142857142856,0.0,1.0,6.100000000000003,3.6666666666666665,0.0,1.0,12.0,32.0,77.0,118.0
2019-07-25,0,Router 64,1460,0,2.142857142857143,0.0,1.0,4.600000000000001,2.2857142857142856,0.0,1.0,6.100000000000003,2.4761904761904763,0.0,0.0,7.0,48.0,89.0,120.0
2019-07-26,0,Router 64,1460,7,3.0,0.0,3.0,7.0,1.9285714285714286,0.0,1.0,6.100000000000003,2.8095238095238093,0.0,1.0,7.0,46.0,86.0,113.0
2019-07-27,0,Router 64,1460,0,2.5714285714285716,0.0,1.0,7.0,1.9285714285714286,0.0,1.0,6.100000000000003,2.8095238095238093,0.0,1.0,7.0,58.0,94.0,114.0
2019-07-28,0,Router 64,1460,13,4.428571428571429,0.0,3.0,9.400000000000002,2.5714285714285716,0.0,1.0,7.0,3.4285714285714284,0.0,1.0,12.0,45.0,86.0,101.0
2019-07-29,0,Router 64,1460,0,3.4285714285714284,0.0,1.0,9.400000000000002,2.5714285714285716,0.0,1.0,7.0,3.4285714285714284,0.0,1.0,12.0,52.0,94.0,102.0
2019-07-30,0,Router 64,1460,12,5.0,0.0,3.0,12.4,3.4285714285714284,0.0,1.0,10.500000000000005,3.7142857142857144,0.0,1.0,12.0,40.0,86.0,94.0
2019-07-31,0,Router 64,1460,0,4.571428571428571,0.0,0.0,12.4,3.4285714285714284,0.0,1.0,10.500000000000005,3.0476190476190474,0.0,1.0,12.0,45.0,86.0,94.0
2019-08-01,0,Router 64,1460,16,6.857142857142857,0.0,7.0,14.200000000000001,4.5,0.0,2.0,12.700000000000001,3.8095238095238093,0.0,1.0,12.0,41.0,72.0,82.0
2019-08-02,0,Router 64,1460,5,6.571428571428571,0.0,5.0,14.200000000000001,4.785714285714286,0.0,3.0,12.700000000000001,3.4761904761904763,0.0,1.0,12.0,40.0,67.0,81.0
2019-08-03,0,Router 64,1460,12,8.285714285714286,0.0,12.0,14.200000000000001,5.428571428571429,0.0,4.0,12.700000000000001,4.0476190476190474,0.0,1.0,12.0,36.0,56.0,77.0
2019-08-04,0,Router 64,1460,0,6.428571428571429,0.0,5.0,13.600000000000001,5.428571428571429,0.0,4.0,12.700000000000001,3.857142857142857,0.0,1.0,12.0,41.0,56.0,81.0
2019-08-05,0,Router 64,1460,7,7.428571428571429,0.0,7.0,13.600000000000001,5.428571428571429,0.0,4.0,12.700000000000001,4.190476190476191,0.0,1.0,12.0,42.0,50.0,74.0
2019-08-06,0,Router 64,1460,0,5.714285714285714,0.0,5.0,13.600000000000001,5.357142857142857,0.0,4.0,12.700000000000001,4.190476190476191,0.0,1.0,12.0,46.0,54.0,85.0
2019-08-07,0,Router 64,1460,5,6.428571428571429,0.0,5.0,13.600000000000001,5.5,0.0,5.0,12.700000000000001,4.428571428571429,0.0,3.0,12.0,41.0,49.0,84.0
2019-08-08,0,Router 64,1460,12,5.857142857142857,0.0,5.0,12.0,6.357142857142857,0.0,6.0,12.700000000000001,4.9523809523809526,0.0,3.0,12.0,31.0,41.0,72.0
2019-08-09,0,Router 64,1460,4,5.714285714285714,0.0,5.0,12.0,6.142857142857143,0.0,5.0,12.700000000000001,5.095238095238095,0.0,4.0,12.0,27.0,41.0,89.0
2019-08-10,0,Router 64,1460,8,5.142857142857143,0.0,5.0,9.600000000000001,6.714285714285714,0.0,6.0,12.700000000000001,5.333333333333333,0.0,5.0,12.0,20.0,41.0,87.0
2019-08-11,0,Router 64,1460,5,5.857142857142857,2.4000000000000004,5.0,9.600000000000001,6.142857142857143,0.0,5.0,12.0,5.571428571428571,0.0,5.0,12.0,15.0,40.0,93.0
2019-08-12,0,Router 64,1460,8,6.0,2.4000000000000004,5.0,9.600000000000001,6.714285714285714,0.0,6.0,12.0,5.619047619047619,0.0,5.0,12.0,8.0,32.0,99.0
2019-08-13,0,Router 64,1460,4,6.571428571428571,4.0,5.0,9.600000000000001,6.142857142857143,0.0,5.0,12.0,5.761904761904762,0.0,5.0,12.0,8.0,39.0,111.0
2019-08-14,0,Router 64,1460,0,5.857142857142857,2.4000000000000004,5.0,9.600000000000001,6.142857142857143,0.0,5.0,12.0,5.619047619047619,0.0,5.0,12.0,8.0,43.0,121.0
2019-08-15,0,Router 64,1460,2,4.428571428571429,1.2000000000000002,4.0,8.0,5.142857142857143,0.0,5.0,10.800000000000004,5.714285714285714,0.0,5.0,12.0,10.0,41.0,119.0
2019-08-16,0,Router 64,1460,0,3.857142857142857,0.0,4.0,8.0,4.785714285714286,0.0,4.5,10.800000000000004,5.380952380952381,0.0,5.0,12.0,14.0,62.0,119.0
2019-08-17,0,Router 64,1460,1,2.857142857142857,0.0,2.0,6.200000000000001,4.0,0.0,4.0,8.0,5.428571428571429,0.0,5.0,12.0,21.0,67.0,137.0
2019-08-18,0,Router 64,1460,0,2.142857142857143,0.0,1.0,5.600000000000001,4.0,0.0,4.0,8.0,4.809523809523809,0.0,4.0,12.0,25.0,78.0,143.0
2019-08-19,0,Router 64,1460,1,1.1428571428571428,0.0,1.0,2.8000000000000007,3.5714285714285716,0.0,3.0,8.0,4.857142857142857,0.0,4.0,12.0,24.0,91.0,146.0
2019-08-20,0,Router 64,1460,4,1.1428571428571428,0.0,1.0,2.8000000000000007,3.857142857142857,0.0,4.0,8.0,4.476190476190476,0.0,4.0,12.0,31.0,103.0,157.0
2019-08-21,0,Router 64,1460,0,1.1428571428571428,0.0,1.0,2.8000000000000007,3.5,0.0,3.0,8.0,4.476190476190476,0.0,4.0,12.0,35.0,113.0,163.0
2019-08-22,0,Router 64,1460,4,1.4285714285714286,0.0,1.0,4.0,2.9285714285714284,0.0,3.0,7.100000000000003,3.9047619047619047,0.0,4.0,8.0,31.0,109.0,170.0
2019-08-23,0,Router 64,1460,4,2.0,0.0,1.0,4.0,2.9285714285714284,0.0,3.0,7.100000000000003,3.857142857142857,0.0,4.0,8.0,48.0,105.0,166.0
2019-08-24,0,Router 64,1460,8,3.0,0.0,4.0,5.600000000000001,2.9285714285714284,0.0,3.0,7.100000000000003,3.6666666666666665,0.0,4.0,8.0,46.0,116.0,163.0
2019-08-25,0,Router 64,1460,4,3.5714285714285716,0.6000000000000001,4.0,5.600000000000001,2.857142857142857,0.0,3.0,6.800000000000004,3.857142857142857,0.0,4.0,8.0,53.0,118.0,166.0
2019-08-26,0,Router 64,1460,0,3.4285714285714284,0.0,4.0,5.600000000000001,2.2857142857142856,0.0,1.5,4.0,3.5238095238095237,0.0,4.0,8.0,67.0,122.0,167.0
2019-08-27,0,Router 64,1460,11,4.428571428571429,0.0,4.0,9.200000000000001,2.7857142857142856,0.0,1.5,6.800000000000004,4.0476190476190474,0.0,4.0,8.0,72.0,126.0,156.0
2019-08-28,0,Router 64,1460,4,5.0,2.4000000000000004,4.0,9.200000000000001,3.0714285714285716,0.0,3.0,6.800000000000004,4.0,0.0,4.0,8.0,78.0,128.0,152.0
2019-08-29,0,Router 64,1460,0,4.428571428571429,0.0,4.0,9.200000000000001,2.9285714285714284,0.0,2.5,6.800000000000004,3.4285714285714284,0.0,4.0,8.0,78.0,139.0,163.0
2019-08-30,0,Router 64,1460,21,6.857142857142857,0.0,4.0,15.000000000000004,4.428571428571429,0.0,4.0,10.100000000000003,4.238095238095238,0.0,4.0,8.0,57.0,118.0,142.0
2019-08-31,0,Router 64,1460,6,6.571428571428571,0.0,4.0,15.000000000000004,4.785714285714286,0.0,4.0,10.100000000000003,4.142857142857143,0.0,4.0,8.0,70.0,117.0,144.0
2019-09-01,0,Router 64,1460,11,7.571428571428571,0.0,6.0,15.000000000000004,5.571428571428571,0.0,4.0,11.0,4.428571428571429,0.0,4.0,11.0,65.0,113.0,141.0
2019-09-02,0,Router 64,1460,14,9.571428571428571,2.4000000000000004,11.0,16.800000000000004,6.5,0.0,4.0,13.100000000000003,4.714285714285714,0.0,4.0,11.0,55.0,100.0,127.0
2019-09-03,0,Router 64,1460,16,10.285714285714286,2.4000000000000004,11.0,18.0,7.357142857142857,0.0,5.0,15.400000000000002,5.285714285714286,0.0,4.0,14.0,54.0,84.0,114.0
2019-09-04,0,Router 64,1460,10,11.142857142857142,3.6000000000000005,11.0,18.0,8.071428571428571,1.2000000000000002,7.0,15.400000000000002,5.761904761904762,0.0,4.0,14.0,50.0,74.0,104.0
2019-09-05,0,Router 64,1460,0,11.142857142857142,3.6000000000000005,11.0,18.0,7.785714285714286,0.0,7.0,15.400000000000002,5.666666666666667,0.0,4.0,14.0,61.0,85.0,115.0
2019-09-06,0,Router 64,1460,0,8.142857142857142,0.0,10.0,14.8,7.5,0.0,7.0,15.400000000000002,5.666666666666667,0.0,4.0,14.0,61.0,85.0,119.0
2019-09-07,0,Router 64,1460,19,10.0,0.0,11.0,17.200000000000003,8.285714285714286,0.0,8.0,18.1,6.523809523809524,0.0,4.0,16.0,47.0,74.0,104.0
2019-09-08,0,Router 64,1460,6,9.285714285714286,0.0,10.0,17.200000000000003,8.428571428571429,0.0,8.0,18.1,6.809523809523809,0.0,4.0,16.0,48.0,76.0,108.0
2019-09-09,0,Router 64,1460,4,7.857142857142857,0.0,6.0,17.200000000000003,8.714285714285714,0.0,8.0,18.1,6.9523809523809526,0.0,4.0,16.0,45.0,72.0,115.0
2019-09-10,0,Router 64,1460,15,7.714285714285714,0.0,6.0,16.6,9.0,0.0,8.0,18.1,7.476190476190476,0.0,6.0,16.0,30.0,60.0,104.0
2019-09-11,0,Router 64,1460,6,7.142857142857143,0.0,6.0,16.6,9.142857142857142,0.0,8.0,18.1,7.761904761904762,0.0,6.0,16.0,24.0,54.0,103.0
2019-09-12,0,Router 64,1460,11,8.714285714285714,2.4000000000000004,6.0,16.6,9.928571428571429,1.2000000000000002,10.5,18.1,8.095238095238095,0.0,6.0,16.0,24.0,54.0,108.0
2019-09-13,0,Router 64,1460,0,8.714285714285714,2.4000000000000004,6.0,16.6,8.428571428571429,0.0,8.0,15.700000000000001,7.904761904761905,0.0,6.0,16.0,24.0,58.0,108.0
2019-09-14,0,Router 64,1460,5,6.714285714285714,2.4000000000000004,6.0,12.600000000000001,8.357142857142858,0.0,8.0,15.700000000000001,7.761904761904762,0.0,6.0,16.0,27.0,57.0,108.0
2019-09-15,0,Router 64,1460,7,6.857142857142857,2.4000000000000004,6.0,12.600000000000001,8.071428571428571,0.0,6.5,15.700000000000001,7.904761904761905,0.0,6.0,16.0,28.0,60.0,119.0
2019-09-16,0,Router 64,1460,1,6.428571428571429,0.6000000000000001,6.0,12.600000000000001,7.142857142857143,0.0,6.0,15.700000000000001,7.9523809523809526,0.0,6.0,16.0,27.0,70.0,118.0
2019-09-17,0,Router 64,1460,0,4.285714285714286,0.0,5.0,8.600000000000001,6.0,0.0,5.5,13.800000000000004,7.428571428571429,0.0,6.0,16.0,30.0,74.0,142.0
2019-09-18,0,Router 64,1460,0,3.4285714285714284,0.0,1.0,8.600000000000001,5.285714285714286,0.0,4.5,13.800000000000004,7.238095238095238,0.0,6.0,16.0,30.0,79.0,153.0
2019-09-19,0,Router 64,1460,11,3.4285714285714284,0.0,1.0,8.600000000000001,6.071428571428571,0.0,5.5,13.800000000000004,7.761904761904762,0.0,6.0,16.0,30.0,84.0,147.0
2019-09-20,0,Router 64,1460,0,3.4285714285714284,0.0,1.0,8.600000000000001,6.071428571428571,0.0,5.5,13.800000000000004,6.761904761904762,0.0,6.0,15.0,34.0,84.0,147.0
2019-09-21,0,Router 64,1460,8,3.857142857142857,0.0,1.0,9.200000000000001,5.285714285714286,0.0,5.5,11.0,6.857142857142857,0.0,6.0,15.0,30.0,81.0,139.0
2019-09-22,0,Router 64,1460,8,4.0,0.0,1.0,9.200000000000001,5.428571428571429,0.0,5.5,11.0,6.714285714285714,0.0,6.0,15.0,32.0,91.0,131.0
2019-09-23,0,Router 64,1460,0,3.857142857142857,0.0,0.0,9.200000000000001,5.142857142857143,0.0,5.5,11.0,6.0476190476190474,0.0,6.0,15.0,43.0,91.0,131.0
2019-09-24,0,Router 64,1460,3,4.285714285714286,0.0,3.0,9.200000000000001,4.285714285714286,0.0,4.0,10.100000000000003,5.428571428571429,0.0,5.0,11.0,44.0,112.0,138.0
2019-09-25,0,Router 64,1460,0,4.285714285714286,0.0,3.0,9.200000000000001,3.857142857142857,0.0,2.0,10.100000000000003,4.9523809523809526,0.0,4.0,11.0,49.0,123.0,142.0
2019-09-26,0,Router 64,1460,11,4.285714285714286,0.0,3.0,9.200000000000001,3.857142857142857,0.0,2.0,10.100000000000003,5.476190476190476,0.0,5.0,11.0,54.0,117.0,131.0
2019-09-27,0,Router 64,1460,4,4.857142857142857,0.0,4.0,9.200000000000001,4.142857142857143,0.0,3.5,10.100000000000003,5.666666666666667,0.0,5.0,11.0,50.0,113.0,139.0
2019-09-28,0,Router 64,1460,4,4.285714285714286,0.0,4.0,9.200000000000001,4.071428571428571,0.0,3.5,10.100000000000003,4.9523809523809526,0.0,4.0,11.0,51.0,109.0,144.0
2019-09-29,0,Router 64,1460,10,4.571428571428571,0.0,4.0,10.4,4.285714285714286,0.0,3.5,10.700000000000001,5.142857142857143,0.0,4.0,11.0,59.0,99.0,142.0
2019-09-30,0,Router 64,1460,11,6.142857142857143,1.8000000000000003,4.0,11.0,5.0,0.0,4.0,11.0,5.476190476190476,0.0,5.0,11.0,48.0,88.0,132.0
2019-10-01,0,Router 64,1460,4,6.285714285714286,2.4000000000000004,4.0,11.0,5.285714285714286,0.0,4.0,11.0,4.9523809523809526,0.0,4.0,11.0,68.0,94.0,131.0
2019-10-02,0,Router 64,1460,5,7.0,4.0,5.0,11.0,5.642857142857143,0.0,4.5,11.0,4.904761904761905,0.0,4.0,11.0,74.0,93.0,132.0
2019-10-03,0,Router 64,1460,16,7.714285714285714,4.0,5.0,13.000000000000002,6.0,0.0,4.5,11.0,5.142857142857143,0.0,4.0,11.0,63.0,77.0,123.0
2019-10-04,0,Router 64,1460,0,7.142857142857143,2.4000000000000004,5.0,13.000000000000002,6.0,0.0,4.5,11.0,5.142857142857143,0.0,4.0,11.0,63.0,89.0,130.0
2019-10-05,0,Router 64,1460,5,7.285714285714286,2.4000000000000004,5.0,13.000000000000002,5.785714285714286,0.0,4.5,11.0,5.142857142857143,0.0,4.0,11.0,58.0,93.0,125.0
2019-10-06,0,Router 64,1460,18,8.428571428571429,2.4000000000000004,5.0,16.8,6.5,0.0,4.5,14.500000000000005,5.666666666666667,0.0,4.0,11.0,40.0,83.0,107.0
2019-10-07,0,Router 64,1460,0,6.857142857142857,0.0,5.0,16.8,6.5,0.0,4.5,14.500000000000005,5.619047619047619,0.0,4.0,11.0,40.0,84.0,113.0
2019-10-08,0,Router 64,1460,24,9.714285714285714,0.0,5.0,20.400000000000002,8.0,0.0,5.0,17.400000000000002,6.761904761904762,0.0,5.0,16.0,26.0,63.0,89.0
2019-10-09,0,Router 64,1460,11,10.571428571428571,0.0,11.0,20.400000000000002,8.785714285714286,1.2000000000000002,7.5,17.400000000000002,7.285714285714286,0.0,5.0,16.0,19.0,58.0,78.0
2019-10-10,0,Router 64,1460,5,9.0,0.0,5.0,20.400000000000002,8.357142857142858,1.2000000000000002,5.0,17.400000000000002,7.0,0.0,5.0,16.0,14.0,60.0,73.0
2019-10-11,0,Router 64,1460,0,9.0,0.0,5.0,20.400000000000002,8.071428571428571,0.0,5.0,17.400000000000002,7.0,0.0,5.0,16.0,26.0,67.0,77.0
2019-10-12,0,Router 64,1460,0,8.285714285714286,0.0,5.0,20.400000000000002,7.785714285714286,0.0,5.0,17.400000000000002,6.619047619047619,0.0,5.0,16.0,35.0,67.0,82.0
2019-10-13,0,Router 64,1460,0,5.714285714285714,0.0,0.0,16.200000000000003,7.071428571428571,0.0,5.0,17.400000000000002,6.238095238095238,0.0,4.0,16.0,43.0,67.0,87.0
